source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_5833303,sillworks_15425296,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,157
usapartsdirect_3141708,sillworks_194461,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,158
usapartsdirect_3109746,sillworks_11327714,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.2,5.0,disagreement_post_graph,159
usapartsdirect_4582967,sillworks_13687796,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph,160
usapartsdirect_8729743,harddrivesdirect_14944094,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.125,8.0,disagreement_post_graph,161
usapartsdirect_14106129,harddrivesdirect_17510894,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.25,4.0,disagreement_post_graph,162
usapartsdirect_9283148,sillworks_12302675,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0,disagreement_post_graph,163
harddrivesdirect_1387879,sillworks_12852474,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0,disagreement_post_graph,164
harddrivesdirect_5707213,sillworks_2957431,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,165
usapartsdirect_9962668,sillworks_6210204,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph,166
harddrivesdirect_708089,sillworks_8237469,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,167
usapartsdirect_7541723,harddrivesdirect_654609,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,168
usapartsdirect_3306989,sillworks_4364431,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,169
usapartsdirect_1893828,harddrivesdirect_16003546,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,170
usapartsdirect_6659192,sillworks_6924155,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0,disagreement_post_graph,171
usapartsdirect_856121,sillworks_13291370,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,172
usapartsdirect_14809302,harddrivesdirect_12486019,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, True, False)",1.0,0.0,disagreement_post_graph,173
harddrivesdirect_6292260,sillworks_1179386,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.3333333333333333,3.0,disagreement_post_graph,174
usapartsdirect_10435590,harddrivesdirect_4406211,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,175
usapartsdirect_12418333,harddrivesdirect_15210835,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,176
harddrivesdirect_16037297,tweakers_17429586,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.5,2.0,disagreement_post_graph,177
harddrivesdirect_8498296,sillworks_3818181,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,178
usapartsdirect_549448,sillworks_17537276,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,179
harddrivesdirect_6747979,tweakers_6218306,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.16666666666666666,6.0,disagreement_post_graph,180
usapartsdirect_13858241,harddrivesdirect_8717681,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,181
usapartsdirect_12700381,tweakers_14461709,usapartsdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.06666666666666667,15.0,disagreement_post_graph,182
usapartsdirect_16897202,tweakers_656802,usapartsdirect_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.004132231404958678,242.0,disagreement_post_graph,183
harddrivesdirect_1049151,tweakers_9607850,harddrivesdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0,disagreement_post_graph,184
usapartsdirect_9516298,sillworks_6879230,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,185
harddrivesdirect_2187117,sillworks_16759457,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,disagreement_post_graph,186
harddrivesdirect_250427,sillworks_7347325,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.25,4.0,disagreement_post_graph,187
harddrivesdirect_5833303,sillworks_8740800,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph,188
usapartsdirect_7867387,sillworks_14175863,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,189
usapartsdirect_10471728,harddrivesdirect_15629065,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,190
usapartsdirect_6211560,harddrivesdirect_9137166,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.2,5.0,disagreement_post_graph,191
usapartsdirect_811497,harddrivesdirect_5534554,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,192
harddrivesdirect_10975078,tweakers_7210790,harddrivesdirect_tweakers,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,193
harddrivesdirect_4326417,sillworks_49673,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0,disagreement_post_graph,194
harddrivesdirect_8390082,sillworks_15898470,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0,disagreement_post_graph,195
usapartsdirect_11640098,harddrivesdirect_8783907,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0,disagreement_post_graph,196
harddrivesdirect_120449,sillworks_15719094,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,197
usapartsdirect_14724025,tweakers_9877659,usapartsdirect_tweakers,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0,disagreement_post_graph,198
harddrivesdirect_294497,sillworks_2727978,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,199
harddrivesdirect_2543442,sillworks_327464,harddrivesdirect_sillworks,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0,disagreement_post_graph,200
usapartsdirect_11640098,harddrivesdirect_17464881,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,201
harddrivesdirect_9909880,sillworks_15563976,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0,disagreement_post_graph,202
harddrivesdirect_15478302,sillworks_1146683,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,203
harddrivesdirect_10233576,sillworks_6166120,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.16666666666666666,6.0,disagreement_post_graph,204
harddrivesdirect_13806096,sillworks_481525,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.09090909090909091,11.0,disagreement_post_graph,205
usapartsdirect_14211771,harddrivesdirect_9261012,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.1,10.0,disagreement_post_graph,206
usapartsdirect_14369899,harddrivesdirect_17231345,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,207
usapartsdirect_12202703,tweakers_1078674,usapartsdirect_tweakers,True,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,208
harddrivesdirect_16699876,sillworks_12306981,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,209
usapartsdirect_17025526,sillworks_13960291,usapartsdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,210
harddrivesdirect_14348973,sillworks_13960291,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, True)",1.0,0.0,disagreement_post_graph,211
