source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,clusters_inferred_label
harddrivesdirect_8390082,sillworks_15898470,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,
usapartsdirect_4150041,tweakers_2653564,usapartsdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,
usapartsdirect_10109004,sillworks_11694199,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.14285714285714285,7.0,
usapartsdirect_4101023,harddrivesdirect_3906386,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,
harddrivesdirect_3477370,sillworks_10936276,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.2,5.0,
harddrivesdirect_16683477,sillworks_7354460,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.16666666666666666,6.0,
usapartsdirect_13182245,harddrivesdirect_1772871,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.16666666666666666,6.0,
usapartsdirect_13858241,sillworks_5086465,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.14285714285714285,7.0,
usapartsdirect_13232903,sillworks_10936276,usapartsdirect_sillworks,True,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,
harddrivesdirect_7563385,sillworks_3068337,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.3333333333333333,3.0,
usapartsdirect_7442038,harddrivesdirect_11638086,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, False, False)",0.16666666666666666,6.0,
harddrivesdirect_8521586,sillworks_3959294,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.16666666666666666,6.0,
harddrivesdirect_10900497,sillworks_14249568,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, False)",0.14285714285714285,7.0,
harddrivesdirect_5483479,sillworks_15376227,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.14285714285714285,7.0,
usapartsdirect_10421661,sillworks_9544443,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, False)",1.0,0.0,
usapartsdirect_1902154,harddrivesdirect_3638752,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,
usapartsdirect_9235129,harddrivesdirect_15291435,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
harddrivesdirect_6539476,sillworks_8289552,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.14285714285714285,7.0,
harddrivesdirect_13443020,sillworks_5128483,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,
harddrivesdirect_8759606,tweakers_10571270,harddrivesdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
usapartsdirect_9201709,harddrivesdirect_12330869,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.14285714285714285,7.0,
usapartsdirect_5774703,tweakers_12011069,usapartsdirect_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
usapartsdirect_6411283,sillworks_13243582,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,
sillworks_11648643,tweakers_8103953,sillworks_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
usapartsdirect_2619822,harddrivesdirect_237423,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0,
usapartsdirect_11803779,sillworks_8450293,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
usapartsdirect_5982851,sillworks_11226592,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,
harddrivesdirect_3477370,sillworks_8198120,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,
harddrivesdirect_11895528,sillworks_9525354,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0,
harddrivesdirect_8802042,sillworks_17048484,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0,
harddrivesdirect_3136364,sillworks_7813169,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, False)",0.2,5.0,
harddrivesdirect_9902157,sillworks_13953583,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0,
harddrivesdirect_15599438,tweakers_17363121,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0,
usapartsdirect_14809302,harddrivesdirect_12486019,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1111111111111111,9.0,
usapartsdirect_1769561,sillworks_12724046,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,
harddrivesdirect_10527118,tweakers_10917977,harddrivesdirect_tweakers,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,
