source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
yellow_pages_1_3578,yelp_3_1624,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yellow_pages_1_25490,yelp_3_8351,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
yellow_pages_1_16235,yelp_3_5686,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.25,4.0
yellow_pages_1_7722,yelp_3_2600,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.2,5.0
yellow_pages_1_27462,yelp_3_9567,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
yellow_pages_1_12177,yelp_3_4133,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_15049,yelp_3_5433,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
yellow_pages_1_6426,yelp_2_382,yellow_pages_1__yelp_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yelp_2_802,zomato_2_1822,yelp_2__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0
yellow_pages_1_25254,zomato_2_2170,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0
yellow_pages_1_13853,yelp_3_4947,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.3333333333333333,3.0
yellow_pages_1_27355,yelp_3_8964,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_7722,zomato_2_752,yellow_pages_1__zomato_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
yellow_pages_1_5110,yelp_2_1595,yellow_pages_1__yelp_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.1,10.0
yellow_pages_1_2827,yelp_3_855,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0
yellow_pages_1_7436,yelp_2_630,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.25,4.0
yellow_pages_1_19282,yelp_3_6269,yellow_pages_1__yelp_3,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0
yelp_2_2360,zomato_2_2909,yelp_2__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.1111111111111111,9.0
yellow_pages_1_16030,yelp_3_5875,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_7456,yelp_3_2919,yellow_pages_1__yelp_3,True,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, False)",1.0,0.0
yellow_pages_1_28325,yelp_3_9231,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_2279,yelp_2_3587,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.2,5.0
yellow_pages_1_4032,yelp_2_2107,yellow_pages_1__yelp_2,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_3_2550,zomato_2_789,yelp_3__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0
yelp_2_1595,zomato_2_4155,yelp_2__zomato_2,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.125,8.0
yellow_pages_1_17821,yelp_3_6323,yellow_pages_1__yelp_3,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.2,5.0
yellow_pages_1_21152,yelp_3_7530,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.3333333333333333,3.0
