source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_13661588,sillworks_16355561,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,181
harddrivesdirect_10233576,sillworks_6166120,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,182
usapartsdirect_9476731,sillworks_7788623,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,183
usapartsdirect_1102498,sillworks_1793061,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,,disagreement,184
harddrivesdirect_10900497,sillworks_14793721,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,185
sillworks_13327924,tweakers_12715474,sillworks_tweakers,False,False,0.4,,,,,,,0.4,"(False, True, False, True, True)",,,disagreement,186
usapartsdirect_8729743,sillworks_7865619,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,187
harddrivesdirect_15880035,sillworks_10365688,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,188
usapartsdirect_396792,sillworks_16267408,usapartsdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,189
usapartsdirect_8732104,harddrivesdirect_7962779,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,190
usapartsdirect_14021488,harddrivesdirect_5426949,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,191
harddrivesdirect_10102449,tweakers_14590551,harddrivesdirect_tweakers,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,192
usapartsdirect_4207168,harddrivesdirect_8428711,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,193
usapartsdirect_7770447,harddrivesdirect_13466036,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,,disagreement,194
harddrivesdirect_1089566,tweakers_13288778,harddrivesdirect_tweakers,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,195
harddrivesdirect_9594807,tweakers_10272582,harddrivesdirect_tweakers,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,,disagreement,196
harddrivesdirect_1387879,sillworks_13754999,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,,disagreement,197
harddrivesdirect_8884778,sillworks_5719801,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, False, True)",,,disagreement,198
harddrivesdirect_14670973,sillworks_12685272,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,199
usapartsdirect_2360724,harddrivesdirect_15198003,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, False, False, True)",,,disagreement,200
usapartsdirect_16974248,sillworks_2646331,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,201
harddrivesdirect_8792993,sillworks_748058,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,202
usapartsdirect_4770681,harddrivesdirect_2416373,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,203
usapartsdirect_16879095,harddrivesdirect_3489898,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,204
usapartsdirect_2392921,harddrivesdirect_14472826,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,205
usapartsdirect_16459710,harddrivesdirect_8746549,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, False, False, True)",,,disagreement,206
harddrivesdirect_5022599,sillworks_16964025,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,207
harddrivesdirect_14348973,sillworks_13687796,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, True, True, False)",,,disagreement,208
harddrivesdirect_7315199,sillworks_14589860,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,209
usapartsdirect_780187,sillworks_2620118,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,210
harddrivesdirect_8736129,sillworks_12306981,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,211
