source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_10353350,sillworks_2392271,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, True, False)",0.3333333333333333,3.0,disagreement_post_graph,157
usapartsdirect_7648251,sillworks_9544443,usapartsdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,158
usapartsdirect_8718036,sillworks_9195941,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.3333333333333333,3.0,disagreement_post_graph,159
harddrivesdirect_10509634,sillworks_7713305,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0,disagreement_post_graph,160
usapartsdirect_7072907,harddrivesdirect_914480,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.16666666666666666,6.0,disagreement_post_graph,161
usapartsdirect_5922249,sillworks_15712947,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,162
usapartsdirect_12501497,harddrivesdirect_8095905,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0,disagreement_post_graph,163
harddrivesdirect_2946174,sillworks_8843514,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0,disagreement_post_graph,164
usapartsdirect_11002668,harddrivesdirect_2224306,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,165
usapartsdirect_2201586,harddrivesdirect_14472826,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, False, True)",1.0,0.0,disagreement_post_graph,166
harddrivesdirect_14323449,sillworks_5202828,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,167
harddrivesdirect_491206,sillworks_16352405,harddrivesdirect_sillworks,True,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0,disagreement_post_graph,168
usapartsdirect_8373298,sillworks_6652205,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.25,4.0,disagreement_post_graph,169
usapartsdirect_15893410,harddrivesdirect_7582829,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0,disagreement_post_graph,170
usapartsdirect_8413805,sillworks_2294719,usapartsdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.5,2.0,disagreement_post_graph,171
usapartsdirect_1164479,harddrivesdirect_12587515,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,172
usapartsdirect_226412,harddrivesdirect_3514748,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.2,5.0,disagreement_post_graph,173
usapartsdirect_4281445,sillworks_9038904,usapartsdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0,disagreement_post_graph,174
usapartsdirect_13712872,sillworks_2864383,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,175
usapartsdirect_14998408,harddrivesdirect_14447125,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph,176
sillworks_4779387,tweakers_6207914,sillworks_tweakers,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0,disagreement_post_graph,177
usapartsdirect_7443924,harddrivesdirect_3211728,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, True)",1.0,0.0,disagreement_post_graph,178
usapartsdirect_3141708,sillworks_194461,usapartsdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,179
harddrivesdirect_7664159,sillworks_16666045,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0,disagreement_post_graph,180
usapartsdirect_12467373,sillworks_9460373,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.25,4.0,disagreement_post_graph,181
harddrivesdirect_10233576,sillworks_6166120,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,182
usapartsdirect_15299828,sillworks_1179386,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.25,4.0,disagreement_post_graph,183
usapartsdirect_8005621,harddrivesdirect_1667315,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,184
usapartsdirect_1899116,harddrivesdirect_8153652,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,185
usapartsdirect_2010107,sillworks_9544443,usapartsdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0,disagreement_post_graph,186
usapartsdirect_3264285,tweakers_1275984,usapartsdirect_tweakers,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph,187
usapartsdirect_14193817,sillworks_16919368,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, True)",0.2,5.0,disagreement_post_graph,188
usapartsdirect_8693850,sillworks_1179406,usapartsdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.1111111111111111,9.0,disagreement_post_graph,189
usapartsdirect_6920590,harddrivesdirect_12330869,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.14285714285714285,7.0,disagreement_post_graph,190
usapartsdirect_811497,harddrivesdirect_5534554,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,0.0,0.4,"(True, True, True, False, False)",1.0,0.0,disagreement_post_graph,191
usapartsdirect_14809302,harddrivesdirect_975572,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.1111111111111111,9.0,disagreement_post_graph,192
usapartsdirect_10339862,harddrivesdirect_16588966,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,1.0,0.4,"(False, False, True, False, True)",0.14285714285714285,7.0,disagreement_post_graph,193
harddrivesdirect_2709940,sillworks_12238145,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.16666666666666666,6.0,disagreement_post_graph,194
harddrivesdirect_8471866,tweakers_6675310,harddrivesdirect_tweakers,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0,disagreement_post_graph,195
usapartsdirect_7354862,harddrivesdirect_15299605,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, False, True)",0.25,4.0,disagreement_post_graph,196
harddrivesdirect_12325288,sillworks_8140921,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, True, True)",1.0,0.0,disagreement_post_graph,197
harddrivesdirect_3661642,sillworks_9544443,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, False, True, True, False)",1.0,0.0,disagreement_post_graph,198
harddrivesdirect_14348973,sillworks_13687796,harddrivesdirect_sillworks,False,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, False)",0.3333333333333333,3.0,disagreement_post_graph,199
harddrivesdirect_16648391,sillworks_11118445,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, True, True, False)",1.0,0.0,disagreement_post_graph,200
harddrivesdirect_8498296,sillworks_688771,harddrivesdirect_sillworks,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, True)",1.0,0.0,disagreement_post_graph,201
harddrivesdirect_1806122,sillworks_4678268,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.14285714285714285,7.0,disagreement_post_graph,202
harddrivesdirect_5707213,sillworks_2957431,harddrivesdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.25,4.0,disagreement_post_graph,203
usapartsdirect_12877622,harddrivesdirect_14153865,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0,disagreement_post_graph,204
harddrivesdirect_10509634,sillworks_9393312,harddrivesdirect_sillworks,False,True,0.4,,,,,,0.0,0.4,"(True, False, False, False, True)",1.0,0.0,disagreement_post_graph,205
harddrivesdirect_9790940,sillworks_15638926,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.1111111111111111,9.0,disagreement_post_graph,206
harddrivesdirect_1136498,sillworks_5513722,harddrivesdirect_sillworks,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.25,4.0,disagreement_post_graph,207
harddrivesdirect_12662916,sillworks_15638926,harddrivesdirect_sillworks,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.1111111111111111,9.0,disagreement_post_graph,208
usapartsdirect_4724731,sillworks_16235038,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.16666666666666666,6.0,disagreement_post_graph,209
usapartsdirect_9904532,harddrivesdirect_17468512,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,1.0,0.4,"(False, False, True, True, True)",0.14285714285714285,7.0,disagreement_post_graph,210
usapartsdirect_11005842,sillworks_13088464,usapartsdirect_sillworks,True,False,0.4,,,,,,1.0,0.4,"(False, True, True, False, False)",0.2,5.0,disagreement_post_graph,211
