source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size,query_strategy,size
harddrivesdirect_11681065,sillworks_15891249,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,182
usapartsdirect_10908897,harddrivesdirect_9886578,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,183
harddrivesdirect_14248624,sillworks_17514559,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,184
usapartsdirect_13707962,sillworks_10579282,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,185
harddrivesdirect_9444094,sillworks_14356885,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,186
usapartsdirect_14301444,tweakers_4706658,usapartsdirect_tweakers,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,187
usapartsdirect_9283148,harddrivesdirect_10256483,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, True, True, True)",,,disagreement,188
usapartsdirect_15246654,sillworks_3323346,usapartsdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,189
harddrivesdirect_2563310,tweakers_12531288,harddrivesdirect_tweakers,False,True,0.4,,,,,,,0.4,"(True, False, False, False, True)",,,disagreement,190
usapartsdirect_6211560,harddrivesdirect_9137166,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,191
usapartsdirect_811497,harddrivesdirect_16648391,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, True, False, True, False)",,,disagreement,192
harddrivesdirect_10102449,tweakers_14590551,harddrivesdirect_tweakers,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,193
sillworks_13327924,tweakers_3519526,sillworks_tweakers,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,194
harddrivesdirect_6539476,sillworks_8289552,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,195
harddrivesdirect_3189288,sillworks_13889085,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,196
harddrivesdirect_13981623,sillworks_11014634,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,197
usapartsdirect_8373298,sillworks_6652205,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, True, True, False)",,,disagreement,198
usapartsdirect_17341508,sillworks_17383260,usapartsdirect_sillworks,False,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,199
harddrivesdirect_16372486,sillworks_1185969,harddrivesdirect_sillworks,False,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,200
usapartsdirect_9406255,harddrivesdirect_134619,usapartsdirect_harddrivesdirect,False,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,201
usapartsdirect_2541444,sillworks_3339240,usapartsdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, False)",,,disagreement,202
usapartsdirect_5005369,harddrivesdirect_14981020,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, False, True, True, False)",,,disagreement,203
usapartsdirect_3659720,harddrivesdirect_3136364,usapartsdirect_harddrivesdirect,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,204
sillworks_4434411,tweakers_12556849,sillworks_tweakers,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,205
harddrivesdirect_12643961,sillworks_7496130,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, True, True, False, True)",,,disagreement,206
harddrivesdirect_7720000,sillworks_5530181,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, True, True, False, False)",,,disagreement,207
usapartsdirect_306386,harddrivesdirect_12662916,usapartsdirect_harddrivesdirect,False,False,0.4,,,,,,,0.4,"(False, True, False, True, False)",,,disagreement,208
harddrivesdirect_4659981,sillworks_10446720,harddrivesdirect_sillworks,True,True,0.4,,,,,,,0.4,"(True, False, False, True, True)",,,disagreement,209
usapartsdirect_5380210,harddrivesdirect_4359175,usapartsdirect_harddrivesdirect,True,False,0.4,,,,,,,0.4,"(False, False, True, True, False)",,,disagreement,210
harddrivesdirect_10842271,sillworks_3735925,harddrivesdirect_sillworks,True,False,0.4,,,,,,,0.4,"(False, False, False, True, True)",,,disagreement,211
