source,target,datasource_pair,label,predicted_label,disagreement,weighted_disagreement,datasource_pair_frequency,explore_score,exploit_score,betweeness,graph_inferred_label,inf_score,votes,sel_proba,cc_size
yellow_pages_1_28022,yelp_3_9336,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.5,2.0
yellow_pages_1_18315,yelp_3_6379,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.5,2.0
yellow_pages_1_7568,yelp_2_225,yellow_pages_1__yelp_2,True,False,0.4,,,,,,1.0,0.4,"(False, True, False, True, True)",0.2,5.0
yellow_pages_1_19943,yelp_3_6743,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_3061,yelp_3_1853,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_27129,yelp_3_9818,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, True, False)",1.0,0.0
yelp_2_330,zomato_2_1025,yelp_2__zomato_2,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yellow_pages_1_4110,yelp_3_1781,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.07142857142857142,14.0
yellow_pages_1_17098,yelp_3_5465,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_27339,yelp_3_9825,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_22339,yelp_3_7618,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, False, False, False)",0.5,2.0
yellow_pages_1_8101,yelp_2_353,yellow_pages_1__yelp_2,True,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_2_1869,yelp_3_1821,yelp_2__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, False, False, True)",0.16666666666666666,6.0
yellow_pages_1_2627,yelp_3_875,yellow_pages_1__yelp_3,True,False,0.4,,,,,,1.0,0.4,"(False, False, False, True, True)",0.2,5.0
yelp_2_1661,zomato_2_3491,yelp_2__zomato_2,False,True,0.4,,,,,,0.0,0.4,"(True, True, False, False, False)",1.0,0.0
yellow_pages_1_27355,yelp_3_9088,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_17765,yelp_3_6749,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_3_8328,zomato_2_1508,yelp_3__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.2,5.0
yellow_pages_1_7138,yelp_3_2086,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_3_2694,zomato_2_134,yelp_3__zomato_2,True,True,0.4,,,,,,1.0,0.4,"(True, False, False, True, True)",0.25,4.0
yellow_pages_1_8310,zomato_2_1025,yellow_pages_1__zomato_2,False,False,0.4,,,,,,0.0,0.4,"(False, True, True, False, False)",1.0,0.0
yellow_pages_1_7120,yelp_3_2802,yellow_pages_1__yelp_3,True,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_5240,yelp_3_1723,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, True, False)",1.0,0.0
yellow_pages_1_26939,yelp_3_9505,yellow_pages_1__yelp_3,False,True,0.4,,,,,,1.0,0.4,"(True, False, True, True, False)",0.25,4.0
yellow_pages_1_20202,yelp_3_6288,yellow_pages_1__yelp_3,True,True,0.4,,,,,,1.0,0.4,"(True, True, True, False, False)",0.3333333333333333,3.0
yellow_pages_1_18810,yelp_3_6335,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yelp_2_298,yelp_3_2882,yelp_2__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
yelp_3_8096,zomato_2_1764,yelp_3__zomato_2,False,False,0.4,,,,,,0.0,0.4,"(False, False, False, True, True)",1.0,0.0
yellow_pages_1_17884,yelp_3_6831,yellow_pages_1__yelp_3,False,False,0.4,,,,,,0.0,0.4,"(False, True, False, False, True)",1.0,0.0
